---,Actor,Location,Rotation,Scale,Meshes
Row_158,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-151785.908472,Y=-207619.188903,Z=7624.875415)","(Pitch=0.000000,Yaw=-16.639150,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_159,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-190673.952705,Y=-145183.128695,Z=9663.455072)","(Pitch=0.000000,Yaw=12.961879,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_160,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-240726.232686,Y=-85552.066411,Z=9663.455072)","(Pitch=0.000000,Yaw=12.961879,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_161,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-249114.671035,Y=-14313.687563,Z=9663.455072)","(Pitch=0.000000,Yaw=-92.039280,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_162,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-256440.033249,Y=65033.230060,Z=9663.455072)","(Pitch=0.000000,Yaw=-92.039280,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_163,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-245889.974105,Y=144815.785476,Z=9663.455072)","(Pitch=0.000000,Yaw=-2.310357,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_164,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-229811.731212,Y=216296.304894,Z=7556.616697)","(Pitch=0.000000,Yaw=-2.310357,Roll=1.879258)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_165,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-245239.066514,Y=290564.637240,Z=7487.661848)","(Pitch=0.000000,Yaw=460.245548,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_166,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-252723.613982,Y=372192.223003,Z=7487.661848)","(Pitch=0.000000,Yaw=359.781950,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_167,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=913602.353958,Y=-153705.411768,Z=2592.465715)","(Pitch=0.000000,Yaw=-181.566395,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_168,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=825403.023302,Y=-194547.364044,Z=2592.465715)","(Pitch=0.000000,Yaw=-80.932059,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_169,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=730660.048111,Y=-174648.690204,Z=2592.465715)","(Pitch=0.000000,Yaw=-80.932059,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_170,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=654612.615854,Y=-186785.876295,Z=2592.465715)","(Pitch=0.000000,Yaw=2.377523,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_171,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=577927.780892,Y=-188970.612821,Z=4255.854024)","(Pitch=0.000000,Yaw=-85.909671,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_172,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=504396.924097,Y=-177357.050997,Z=2223.400157)","(Pitch=0.000000,Yaw=5.640336,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_173,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=422879.074930,Y=-179819.967949,Z=2223.400157)","(Pitch=0.000000,Yaw=-83.734416,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_174,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=342042.313433,Y=-184781.553409,Z=2223.400157)","(Pitch=0.000000,Yaw=-83.734416,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_175,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=253105.841658,Y=-170721.623113,Z=2223.400157)","(Pitch=0.000000,Yaw=-22.424941,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_176,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=174858.023050,Y=-177903.397710,Z=2223.400157)","(Pitch=0.000000,Yaw=-22.424941,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_177,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=89906.879875,Y=-189157.005050,Z=2223.400157)","(Pitch=0.000000,Yaw=87.589245,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_178,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=1002774.811156,Y=-96480.210463,Z=4676.289791)","(Pitch=0.000000,Yaw=-68.979465,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_179,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=973455.476123,Y=-168974.283837,Z=4676.289791)","(Pitch=0.000000,Yaw=-112.047807,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_180,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=913214.325895,Y=-217881.905301,Z=4676.289791)","(Pitch=0.000000,Yaw=-77.329961,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_181,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=496166.074579,Y=1067968.369847,Z=2261.731691)","(Pitch=0.000000,Yaw=107.867390,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_182,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=420468.976824,Y=1085122.466492,Z=6046.804986)","(Pitch=0.000000,Yaw=107.867390,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_183,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=466557.979628,Y=1140266.383834,Z=4882.931178)","(Pitch=0.000000,Yaw=107.867390,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_184,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=335368.732138,Y=1082289.716232,Z=6545.012678)","(Pitch=0.000000,Yaw=107.867390,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
Row_185,/Script/CoreUObject.Class'/Script/Engine.BeyondMapStaticMeshActor',"(X=-38788.286657,Y=1130370.072197,Z=12372.385300)","(Pitch=0.000000,Yaw=71.361020,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/_Stalker_2/nature/formations/landscape_background/SM_env_landscape_background_01_a.SM_env_landscape_background_01_a'',Materials=(MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01""',MaterialInstanceConstant'""/Game/_Stalker_2/nature/formations/landscape_background/Materials/MI_env_landscape_background_01_ground""')))"
